119.6302	-5.71102956	-5.68977336	-3.68644762	-3.67391808	
119.6403	-5.70947553	-5.68977336	-3.6848936	-3.67391808	
119.6505	-5.70728833	-5.68977336	-3.6827064	-3.67391808	
119.6606	-5.7045093	-5.68977336	-3.67992737	-3.67391808	
119.6708	-5.70107482	-5.68977336	-3.67649289	-3.66519143	
119.6809	-5.69703678	-5.68977336	-3.67245484	-3.66519143	
119.6911	-5.69238011	-5.68977336	-3.66779818	-3.66519143	
119.7013	-5.68710849	-5.68977336	-3.66252656	-3.65646478	
119.7114	-5.68123643	-5.68977336	-3.6566545	-3.64773814	
119.7219	-5.6744835	-5.68977336	-3.64990157	-3.63901149	
119.7317	-5.66757949	-5.68977336	-3.64299755	-3.63901149	
119.7419	-5.65981365	-5.68104672	-3.63523172	-3.63901149	
119.7521	-5.65141485	-5.67232007	-3.62683292	-3.63028484	
119.7622	-5.64248615	-5.66359342	-3.61790422	-3.63028484	
119.7723	-5.63284578	-5.65486678	-3.60826385	-3.61283155	
119.7842	-5.620695	-5.65486678	-3.59611306	-3.60410491	
119.7926	-5.61178149	-5.65486678	-3.58719956	-3.59537826	
119.8028	-5.60032035	-5.64614013	-3.57573842	-3.57792497	
119.8129	-5.58826607	-5.63741348	-3.56368414	-3.56047167	
119.8231	-5.57553242	-5.61996019	-3.55095049	-3.56047167	
119.8333	-5.5620911	-5.61123355	-3.53750916	-3.54301838	
119.8434	-5.54823262	-5.6025069	-3.52365069	-3.53429174	
119.8535	-5.53376081	-5.58505361	-3.50917887	-3.52556509	
119.8638	-5.51837885	-5.57632696	-3.49379692	-3.5081118	
119.8739	-5.50268987	-5.55887367	-3.47810794	-3.4906585	
119.884	-5.48630664	-5.54142038	-3.46172471	-3.47320521	
119.8942	-5.46930156	-5.52396708	-3.44471963	-3.45575192	
119.9043	-5.45169602	-5.50651379	-3.42711409	-3.44702527	
119.9145	-5.43332531	-5.4890605	-3.40874338	-3.42957198	
119.9246	-5.41456525	-5.48033385	-3.38998332	-3.42084533	
119.9348	-5.39494498	-5.46288056	-3.37036305	-3.40339204	
119.9449	-5.37489379	-5.44542727	-3.35031186	-3.38593875	
119.9551	-5.35417703	-5.41924733	-3.32959509	-3.36848546	
119.9652	-5.33286493	-5.40179403	-3.30828299	-3.35103216	
119.9754	-5.31088488	-5.3756141	-3.28630295	-3.32485223	
119.9856	-5.28817939	-5.3581608	-3.26359746	-3.29867229	
119.9957	-5.26511334	-5.33198086	-3.2405314	-3.28121899	
120.0058	-5.24134612	-5.30580093	-3.21676419	-3.24631241	
120.0258	-5.19129967	-5.25344105	-3.16671774	-3.19395253	
120.0303	-5.18021075	-5.2447144	-3.15562882	-3.18522588	
120.0405	-5.15424267	-5.21853446	-3.12966074	-3.1503193	
120.0507	-5.12744893	-5.19235452	-3.102867	-3.12413936	
120.0608	-5.10056312	-5.15744794	-3.07598119	-3.08923278	
120.071	-5.07261358	-5.131268	-3.04803164	-3.06305284	
120.0812	-5.04396364	-5.09636142	-3.0193817	-3.0368729	
120.0913	-5.01515459	-5.07018148	-2.99057266	-3.00196631	
120.1014	-4.98560703	-5.04400154	-2.9610251	-2.97578637	
120.1117	-4.95474741	-5.00909495	-2.93016548	-2.94960644	
120.1218	-4.92430537	-4.98291501	-2.89972343	-2.9234265	
120.1323	-4.89163533	-4.94800843	-2.8670534	-2.88851991	
120.1424	-4.85947581	-4.91310184	-2.83489388	-2.86233997	
120.1526	-4.82660448	-4.88692191	-2.80202255	-2.82743339	
120.1628	-4.79309735	-4.84328867	-2.76851542	-2.7925268	
120.1729	-4.75931841	-4.81710874	-2.73473648	-2.74889357	
120.1831	-4.72458598	-4.7734755	-2.70000405	-2.71398699	
120.1933	-4.68906021	-4.73856892	-2.66447828	-2.6790804	
120.2034	-4.65354047	-4.70366233	-2.62895853	-2.64417382	
120.2135	-4.61708603	-4.66875575	-2.5925041	-2.60926723	
120.2236	-4.58005514	-4.63384916	-2.55547321	-2.57436065	
120.2338	-4.54222144	-4.59894258	-2.51763951	-2.53072742	
120.244	-4.5038312	-4.55530935	-2.47924927	-2.49582083	
120.2541	-4.46507215	-4.52040276	-2.44049021	-2.46091425	
120.2643	-4.42542944	-4.47676953	-2.40084751	-2.41728101	
120.2745	-4.38477309	-4.44186295	-2.36019116	-2.37364778	
120.2846	-4.34435581	-4.39822972	-2.31977388	-2.3387412	
120.2948	-4.30260594	-4.35459648	-2.278024	-2.29510797	
120.3049	-4.26086312	-4.31096325	-2.23628119	-2.25147474	
120.3151	-4.21818011	-4.27605667	-2.19359818	-2.2078415	
120.3252	-4.17495213	-4.22369679	-2.1503702	-2.16420827	
120.3353	-4.13110724	-4.1887902	-2.10652531	-2.12930169	
120.3455	-4.08651114	-4.13643033	-2.06192921	-2.08566846	
120.3556	-4.04153947	-4.0927971	-2.01695754	-2.04203522	
120.3658	-3.99571931	-4.04916386	-1.97113738	-1.98967535	
120.376	-3.9490879	-3.99680399	-1.92450597	-1.93731547	
120.3861	-3.90244016	-3.95317076	-1.87785823	-1.89368224	
120.3965	-3.85341808	-3.90953752	-1.82883615	-1.85004901	
120.4064	-3.80673895	-3.85717765	-1.78215702	-1.79768913	
120.4165	-3.75785842	-3.80481777	-1.73327649	-1.7540559	
120.4267	-3.7080607	-3.76118454	-1.68347876	-1.71042267	
120.4368	-3.65849544	-3.70882466	-1.63391351	-1.65806279	
120.4469	-3.6077803	-3.66519143	-1.58319836	-1.60570291	
120.4572	-3.55608088	-3.60410491	-1.53149895	-1.55334303	
120.4673	-3.50421741	-3.55174503	-1.47963547	-1.50098316	
120.4774	-3.45173726	-3.49938515	-1.42715533	-1.44862328	
120.4875	-3.39884291	-3.44702527	-1.37426098	-1.3962634	
120.4977	-3.34505089	-3.3946654	-1.32046895	-1.34390352	
120.5078	-3.29071666	-3.33357887	-1.26613473	-1.29154365	
120.518	-3.23578769	-3.28121899	-1.21120576	-1.23045712	
120.5281	-3.17999723	-3.22885912	-1.1554153	-1.17809725	
120.5383	-3.12388366	-3.17649924	-1.09930173	-1.11701072	
120.5484	-3.06718334	-3.11541271	-1.04260141	-1.06465084	
120.5588	-3.00846388	-3.05432619	-0.983881949	-1.01229097	
120.5688	-2.95123479	-2.98451302	-0.926652858	-0.951204442	
120.5789	-2.89247174	-2.93215314	-0.867889808	-0.890117919	
120.5891	-2.83303032	-2.86233997	-0.808448392	-0.829031395	
120.5992	-2.77338259	-2.8099801	-0.748800657	-0.767944871	
120.6094	-2.71228681	-2.74889357	-0.68770488	-0.706858347	
120.6195	-2.65307959	-2.68780705	-0.628497662	-0.645771823	
120.6311	-2.58600643	-2.62672052	-0.561424493	-0.584685299	
120.6399	-2.53569938	-2.565634	-0.511117447	-0.523598776	
120.65	-2.47840092	-2.49582083	-0.453818989	-0.453785606	
120.6605	-2.41938458	-2.43473431	-0.394802645	-0.392699082	
120.6703	-2.36507986	-2.37364778	-0.340497925	-0.331612558	
120.6807	-2.30799784	-2.32128791	-0.283415909	-0.270526034	
120.6907	-2.25364878	-2.26020138	-0.229066845	-0.218166156	
120.7008	-2.19954359	-2.2078415	-0.174961654	-0.165806279	
120.711	-2.14554745	-2.14675498	-0.120965518	-0.104719755	
120.7211	-2.09215186	-2.0943951	-0.0675699302	-0.0523598776	
120.7313	-2.03942319	-2.03330858	-0.0148412582	0	
120.7414	-1.98741462	-1.9809487	0.0371673074	0.0523598776	
120.7516	-1.93580786	-1.92858882	0.0887740761	0.104719755	
120.7618	-1.88478224	-1.87622895	0.139799688	0.165806279	
120.772	-1.83437257	-1.81514242	0.190209363	0.218166156	
120.7821	-1.78472248	-1.76278254	0.239859448	0.270526034	
120.7922	-1.73574067	-1.71042267	0.28884126	0.322885912	
120.8024	-1.68706351	-1.66678944	0.33751842	0.375245789	
120.8125	-1.63945183	-1.6231562	0.385130104	0.41887902	
120.8227	-1.59159942	-1.57079633	0.43298251	0.471238898	
120.8329	-1.54504921	-1.5271631	0.479532721	0.514872129	
120.843	-1.49908426	-1.47480322	0.525497676	0.558505361	
120.8531	-1.45377515	-1.43116999	0.57080678	0.602138592	
120.8633	-1.4087988	-1.38753676	0.61578313	0.645771823	
120.8735	-1.36418725	-1.34390352	0.660394678	0.689405055	
120.8837	-1.32061585	-1.30899694	0.703966087	0.733038286	
120.8938	-1.27769657	-1.26536371	0.746885365	0.776671517	
120.9039	-1.23524259	-1.22173048	0.789339339	0.820304748	
120.9141	-1.19340062	-1.17809725	0.831181307	0.86393798	
120.9242	-1.15221761	-1.13446401	0.872364321	0.907571211	
120.9344	-1.11151041	-1.09955743	0.913071523	0.942477796	
120.9445	-1.07141546	-1.0559242	0.953166475	0.986111027	
120.9548	-1.03150268	-1.02101761	0.99307925	1.02974426	
120.9648	-0.993092928	-0.977384381	1.031489	1.06465084	
120.975	-0.954597425	-0.942477796	1.06998451	1.09955743	
120.9852	-0.916961064	-0.907571211	1.10762087	1.14319066	
120.9953	-0.880085676	-0.872664626	1.14449626	1.17809725	
121.0054	-0.843615775	-0.837758041	1.18096616	1.21300383	
121.0177	-0.80049914	-0.802851456	1.22408279	1.24791042	
121.0257	-0.772662421	-0.759218225	1.25191951	1.282817	
121.0358	-0.738010528	-0.72431164	1.2865714	1.31772359	
121.046	-0.703744429	-0.689405055	1.3208375	1.35263017	
121.0562	-0.670164076	-0.663225116	1.35441786	1.37881011	
121.0663	-0.637403254	-0.637045177	1.38717868	1.41371669	
121.0764	-0.605167657	-0.610865238	1.41941428	1.44862328	
121.0866	-0.573342172	-0.575958653	1.45123976	1.47480322	
121.0967	-0.542362713	-0.541052068	1.48221922	1.50098316	
121.1069	-0.511761803	-0.506145483	1.51282013	1.53588974	
121.1173	-0.481177327	-0.479965544	1.5434046	1.57079633	
121.1274	-0.451949311	-0.453785606	1.57263262	1.60570291	
121.1377	-0.422852109	-0.41887902	1.60172982	1.63188285	
121.1477	-0.39513571	-0.383972435	1.62944622	1.65806279	
121.1578	-0.367606751	-0.357792497	1.65697518	1.68424273	
121.168	-0.3406346	-0.331612558	1.68394733	1.71042267	
121.1782	-0.31409799	-0.305432619	1.71048394	1.74532925	
121.1882	-0.288558852	-0.27925268	1.73602308	1.76278254	
