100.0899	18.414158	18.404497	18.7894038	18.7797428	
100.0947	18.4155394	18.404497	18.7907852	18.7797428	
100.1049	18.4195027	18.404497	18.7947485	18.7797428	
100.1151	18.4242906	18.4132236	18.7995364	18.7797428	
100.1253	18.4298829	18.4132236	18.8051287	18.7884694	
100.1355	18.4363526	18.4219503	18.8115984	18.7884694	
100.1457	18.4436618	18.4306769	18.8189076	18.797196	
100.1559	18.451758	18.4306769	18.8270038	18.797196	
100.1661	18.4606643	18.4394035	18.8359101	18.797196	
100.1763	18.4704949	18.4481302	18.8457407	18.8059227	
100.1866	18.4812297	18.4481302	18.8564755	18.8146493	
100.1969	18.4927462	18.4568568	18.867992	18.823376	
100.208	18.5062598	18.4655835	18.8815056	18.8321026	
100.2172	18.5180925	18.4655835	18.8933383	18.8408293	
100.2274	18.532054	18.4743101	18.9072998	18.8495559	
100.2377	18.5469542	18.4830368	18.9222	18.8495559	
100.2478	18.5624621	18.4830368	18.9377079	18.8582826	
100.2581	18.5789887	18.4917634	18.9542345	18.8582826	
100.2683	18.5963457	18.5004901	18.9715915	18.8670092	
100.2786	18.6145946	18.5092167	18.9898404	18.8757359	
100.2887	18.6334155	18.5179434	19.0086612	18.8844625	
100.2989	18.6531809	18.5353967	19.0284267	18.8931892	
100.309	18.6737084	18.5528499	19.0489542	18.9106424	
100.3192	18.695186	18.5703032	19.0704318	18.9193691	
100.3296	18.7178769	18.5877565	19.0931227	18.945549	
100.3396	18.7405285	18.6139365	19.1157743	18.971729	
100.3499	18.7645899	18.6401164	19.1398357	18.9891823	
100.3601	18.7893511	18.6662964	19.1645969	19.0240888	
100.3703	18.8150041	18.6924763	19.1902499	19.0589954	
100.3806	18.8416794	18.7273829	19.2169252	19.093902	
100.3907	18.8688596	18.7622895	19.2441054	19.1375352	
100.4092	18.9216268	18.8321026	19.2968726	19.2160751	
100.4145	18.9365523	18.8495559	19.3117981	19.2335284	
100.4243	18.965636	18.8931892	19.3408818	19.2858882	
100.4345	18.996284	18.9368224	19.3715297	19.3295215	
100.4449	19.0287356	18.971729	19.4039814	19.3731547	
