85.59844	0.286721702	0.27925268	2.31130363	2.29510797	
85.60857	0.285079416	0.27925268	2.30966135	2.29510797	
85.62668	0.279741906	0.27925268	2.30432384	2.30383461	
85.6312	0.27847281	0.27925268	2.30305474	2.29510797	
85.64133	0.274837497	0.27925268	2.29941943	2.29510797	
85.65147	0.270582299	0.270526034	2.29516423	2.28638132	
85.66165	0.265687058	0.261799388	2.29026899	2.29510797	
85.67177	0.260213448	0.261799388	2.28479538	2.29510797	
85.68196	0.25406793	0.261799388	2.27864986	2.29510797	
85.6921	0.247348372	0.253072742	2.2719303	2.28638132	
85.7023	0.239950982	0.253072742	2.26453291	2.27765467	
85.71242	0.232010931	0.244346095	2.25659286	2.26892803	
85.72256	0.223431007	0.235619449	2.24801294	2.26020138	
85.73275	0.21418511	0.226892803	2.23876704	2.25147474	
85.74285	0.204413659	0.218166156	2.22899559	2.23402144	
85.75327	0.193656722	0.20943951	2.21823865	2.2252948	
85.76321	0.182833841	0.191986218	2.20741577	2.21656815	
85.77337	0.171138398	0.183259571	2.19572033	2.2078415	
85.78359	0.158755676	0.174532925	2.18333761	2.19911486	
85.79364	0.145966758	0.165806279	2.17054869	2.18166156	
85.80384	0.132349368	0.157079633	2.1569313	2.17293492	
85.81403	0.11813947	0.13962634	2.1427214	2.15548163	
85.82412	0.103461738	0.130899694	2.12804367	2.14675498	
85.83428	0.0880595309	0.113446401	2.11264146	2.12930169	
85.84442	0.0720533544	0.0959931089	2.09663529	2.11184839	
85.85455	0.0554621435	0.0785398163	2.08004408	2.0943951	
85.86468	0.0382625124	0.0698131701	2.06284444	2.08566846	
85.87487	0.020329312	0.0523598776	2.04491124	2.06821516	
85.88505	0.00177704303	0.034906585	2.02635898	2.05948852	
85.89518	-0.017273551	0.0261799388	2.00730838	2.04203522	
85.90532	-0.0369858945	0.00872664626	1.98759604	2.02458193	
85.91545	-0.0573285773	-0.00872664626	1.96725336	1.99840199	
85.92562	-0.0782617353	-0.034906585	1.9463202	1.9809487	
85.93619	-0.100773249	-0.0610865238	1.92380868	1.95476876	
85.94628	-0.122857169	-0.0872664626	1.90172476	1.93731547	
85.95643	-0.145680887	-0.113446401	1.87890105	1.91113553	
85.9666	-0.169168007	-0.13962634	1.85541393	1.88495559	
85.97676	-0.193275212	-0.157079633	1.83130672	1.8675023	
85.98692	-0.217977265	-0.183259571	1.80660467	1.84132236	
85.99706	-0.243274923	-0.20943951	1.78130701	1.81514242	
86.00725	-0.269285594	-0.235619449	1.75529634	1.78023584	
86.01739	-0.295807451	-0.261799388	1.72877448	1.7540559	
86.02753	-0.322949237	-0.287979327	1.7016327	1.72787596	
86.03766	-0.350654575	-0.314159265	1.67392736	1.70169602	
86.04779	-0.379012437	-0.34906585	1.64556949	1.67551608	
86.05793	-0.407986852	-0.375245789	1.61659508	1.6406095	
86.0681	-0.437662116	-0.410152374	1.58691982	1.60570291	
86.07826	-0.467954271	-0.436332313	1.55662766	1.57952297	
86.0884	-0.498791086	-0.471238898	1.52579085	1.55334303	
86.10004	-0.535054878	-0.506145483	1.48952705	1.51843645	
86.11023	-0.567389755	-0.532325422	1.45719218	1.48352986	
86.12034	-0.600068765	-0.567232007	1.42451317	1.44862328	
86.13048	-0.633469234	-0.602138592	1.3911127	1.41371669	
86.14065	-0.667579783	-0.637045177	1.35700215	1.37881011	
86.15078	-0.702170387	-0.671951762	1.32241155	1.34390352	
86.16093	-0.737472772	-0.706858347	1.28710916	1.30899694	
86.1711	-0.773441075	-0.750491578	1.25114086	1.27409035	
86.18126	-0.80998912	-0.785398163	1.21459281	1.23045712	
86.19145	-0.847268681	-0.820304748	1.17731325	1.19555054	
86.2016	-0.885071777	-0.86393798	1.13951016	1.16064395	
86.21172	-0.923327834	-0.898844565	1.1012541	1.11701072	
86.22197	-0.96272135	-0.942477796	1.06186058	1.08210414	
86.23203	-1.00196636	-0.977384381	1.02261557	1.04719755	
86.24219	-1.04225193	-1.02101761	0.982330001	1.00356432	
86.25252	-1.08384491	-1.06465084	0.94073702	0.959931089	
86.26264	-1.1251921	-1.10828408	0.899389833	0.907571211	
86.27279	-1.16727221	-1.15191731	0.857309725	0.872664626	
86.28293	-1.20993127	-1.18682389	0.814650664	0.829031395	
86.29311	-1.25339875	-1.23045712	0.77118318	0.785398163	
86.30328	-1.29743509	-1.27409035	0.727146844	0.733038286	
86.3134	-1.3418812	-1.32645023	0.682700737	0.698131701	
86.32358	-1.38719646	-1.37008346	0.637385472	0.645771823	
86.33371	-1.4329583	-1.41371669	0.591623631	0.602138592	
86.34388	-1.4794397	-1.45734993	0.545142237	0.558505361	
86.35397	-1.52622405	-1.5097098	0.498357878	0.514872129	
86.36415	-1.57403152	-1.55334303	0.450550417	0.462512252	
86.37434	-1.62248514	-1.60570291	0.402096796	0.410152374	
86.38446	-1.67123728	-1.65806279	0.353344648	0.357792497	
86.39467	-1.72104128	-1.71042267	0.303540653	0.314159265	
86.40511	-1.7726787	-1.7540559	0.251903231	0.261799388	
86.41498	-1.82201667	-1.79768913	0.202565263	0.20943951	
86.42512	-1.87333977	-1.85004901	0.15124216	0.157079633	
86.43527	-1.92530586	-1.90240888	0.0992760719	0.104719755	
86.44539	-1.97777344	-1.96349541	0.046808492	0.0523598776	
86.45564	-2.03151753	-2.02458193	-0.00693559862	0	
