35.59233	-7.69461275	-7.90634151	
35.60192	-7.69245117	-7.9412481	
35.61534	-7.68777913	-7.94997474	
35.6222	-7.68519172	-7.9237948	
35.63289	-7.68008186	-7.88016157	
35.64253	-7.6747793	-7.8103484	
35.65602	-7.66568801	-7.68817536	
35.66278	-7.66094787	-7.62708883	
35.67315	-7.65266378	-7.53109572	
35.68316	-7.6438933	-7.45255591	
35.69659	-7.63047925	-7.36528944	
35.70339	-7.62350147	-7.34783615	
35.71362	-7.61202021	-7.33038286	
35.7242	-7.5992512	-7.33038286	
35.74603	-7.56760763	-7.36528944	
35.75362	-7.55715847	-7.40019603	
35.76366	-7.54188819	-7.45255591	
35.78178	-7.51110497	-7.55727566	
35.78851	-7.49961793	-7.60963554	
35.79642	-7.48558643	-7.66199542	
35.8066	-7.46660335	-7.696902	
35.81672	-7.44690752	-7.71435529	
35.82908	-7.42151946	-7.68817536	
35.83705	-7.40476645	-7.64454212	
35.84718	-7.38260211	-7.57472895	
35.85733	-7.35954156	-7.48746249	
35.87082	-7.32726884	-7.34783615	
35.8776	-7.31086798	-7.26929633	
35.88777	-7.28527819	-7.15584993	
35.89798	-7.25876755	-7.05113018	
35.91024	-7.22566523	-6.96386372	
35.91822	-7.20369909	-6.92023048	
35.92875	-7.17374633	-6.8853239	
35.9386	-7.14497475	-6.87659725	
35.9509	-7.10763489	-6.87659725	
35.95879	-7.08349204	-6.89405055	
35.9691	-7.05083225	-6.92895713	
35.97916	-7.0182139	-6.98131701	
35.99145	-6.97698644	-7.05113018	
35.9994	-6.94997252	-7.08603676	
36.00959	-6.91443079	-7.12966999	
36.01972	-6.87828426	-7.14712329	
36.03209	-6.83276866	-7.13839664	
36.04003	-6.80319781	-7.10349006	
36.05036	-6.76379806	-7.04240353	
36.06045	-6.72448607	-6.96386372	
36.073	-6.67421513	-6.84169067	
36.08069	-6.64308972	-6.74569756	
36.09092	-6.60071571	-6.61479787	
36.10101	-6.55813775	-6.49262482	
36.11344	-6.50430539	-6.33554518	
36.12135	-6.46972271	-6.24827872	
36.1317	-6.42318819	-6.15228561	
36.14162	-6.37842379	-6.08247244	
36.15432	-6.31926363	-6.03011257	
36.16372	-6.2748648	-6.01265927	
36.17206	-6.2350439	-6.01265927	
36.18217	-6.18579252	-6.02138592	
36.19457	-6.12406572	-6.0562925	
36.20253	-6.08556219	-6.09119909	
36.21266	-6.03747195	-6.13483232	
36.22277	-5.9902429	-6.16101226	
36.23517	-5.93360662	-6.17846555	
36.24318	-5.89736745	-6.16101226	
36.25327	-5.85266063	-6.12610567	
36.26342	-5.80843213	-6.0562925	
36.27585	-5.75524975	-5.95157275	
36.28369	-5.72255886	-5.87303293	
36.29392	-5.6803851	-5.75085989	
36.30398	-5.63969996	-5.62868684	
36.31767	-5.5859363	-5.45415391	
36.32442	-5.55961426	-5.3756141	
36.33456	-5.52100433	-5.27089434	
36.34472	-5.48308053	-5.20108117	
36.35711	-5.43810983	-5.131268	
36.36506	-5.40959788	-5.11381471	
36.37541	-5.3734315	-5.09636142	
36.38546	-5.33907297	-5.09636142	
36.39767	-5.29853715	-5.11381471	
36.40592	-5.27152077	-5.14872129	
36.4161	-5.23909849	-5.20108117	
36.42631	-5.20732854	-5.25344105	
36.43863	-5.17029503	-5.31452757	
36.44653	-5.14689972	-5.34070751	
36.45669	-5.11763657	-5.36688745	
36.46685	-5.08916823	-5.3581608	
36.47919	-5.05583289	-5.30580093	
36.48715	-5.03471021	-5.26216769	
36.49754	-5.00798973	-5.18362788	
36.50743	-4.98331194	-5.07890812	
36.51979	-4.95367427	-4.93928178	
36.52797	-4.93445386	-4.85201532	
36.53795	-4.91182523	-4.74729557	
36.54804	-4.88970462	-4.6600291	
36.56049	-4.86363571	-4.57276264	
36.56843	-4.84737613	-4.53785606	
36.57859	-4.82739674	-4.52040276	
36.58911	-4.80752847	-4.51167612	
36.60118	-4.78587631	-4.52040276	
36.60907	-4.77208506	-4.5465827	
36.61926	-4.75507214	-4.59021593	
36.62937	-4.73895294	-4.64257581	
36.64175	-4.72041666	-4.72984227	
36.64972	-4.70881276	-4.78220215	
36.65983	-4.69490757	-4.85201532	
36.66994	-4.68172163	-4.9043752	
36.69163	-4.65766932	-4.93055514	
36.69615	-4.65252208	-4.92182849	
36.70622	-4.64193759	-4.88692191	
36.71643	-4.63192058	-4.81710874	
36.72878	-4.62090925	-4.72111563	
36.73664	-4.61418667	-4.64257581	
36.74684	-4.60623106	-4.53785606	
36.75696	-4.59900055	-4.45058959	
36.77038	-4.59068998	-4.34586984	
36.77726	-4.58657749	-4.31096325	
36.78737	-4.58125391	-4.27605667	
36.79785	-4.57639928	-4.25860337	
36.81005	-4.57166058	-4.25860337	
36.81789	-4.56884436	-4.27605667	
36.82809	-4.56579473	-4.31096325	
36.83824	-4.56326802	-4.34586984	
36.8506	-4.56095989	-4.39822972	
36.85849	-4.55530935	-4.45058959	
36.86861	-4.55530935	-4.52912941	
36.8788	-4.55530935	-4.61639587	
36.89119	-4.55530935	-4.71238898	
36.89916	-4.55530935	-4.76474886	
36.90919	-4.55530935	-4.81710874	
36.9193	-4.55530935	-4.83456203	
36.93285	-4.55530935	-4.82583538	
36.93972	-4.55530935	-4.79965544	
36.94976	-4.55530935	-4.74729557	
36.95993	-4.55530935	-4.66875575	
36.97221	-4.55530935	-4.55530935	
36.98018	-4.55530935	-4.48549618	
36.99035	-4.55655147	-4.39822972	
37.00053	-4.55861972	-4.32841654	
37.0131	-4.56256277	-4.26733002	
37.02077	-4.56528927	-4.24115008	
37.03101	-4.56989415	-4.24115008	
37.04137	-4.5753801	-4.24987673	
37.05359	-4.58314771	-4.27605667	
37.06154	-4.58857029	-4.30223661	
37.07179	-4.59650647	-4.33714319	
37.08193	-4.60516862	-4.38077642	
37.09432	-4.61709906	-4.45058959	
37.10213	-4.62496236	-4.50294947	
37.11231	-4.63614349	-4.57276264	
37.12246	-4.64809725	-4.6600291	
37.13481	-4.66398706	-4.76474886	
37.14269	-4.67448125	-4.82583538	
37.15285	-4.68892235	-4.89564855	
37.16335	-4.70817635	-4.93928178	
37.17531	-4.72402784	-4.96546172	
37.18323	-4.73714068	-4.95673508	
37.19336	-4.75481613	-4.92182849	
37.20354	-4.77343239	-4.86946861	
37.21588	-4.79730573	-4.79965544	
37.22386	-4.81311485	-4.74729557	
37.23397	-4.83405445	-4.68620904	
37.24408	-4.8558098	-4.64257581	
37.25782	-4.88707593	-4.60766923	
37.26459	-4.90264612	-4.60766923	
37.27481	-4.92717229	-4.62512252	
37.2852	-4.95297291	-4.65130246	
37.30592	-5.00867099	-4.72984227	
37.3104	-5.02056194	-4.74729557	
37.32083	-5.04945487	-4.79965544	
37.33072	-5.07754849	-4.84328867	
