0.1005588	-7.6913152	-7.696902	
0.1053046	-7.69022882	-7.696902	
0.1237198	-7.68227927	-7.68817536	
0.1298925	-7.67961645	-7.68817536	
0.1495707	-7.66695352	-7.67944871	
0.1540055	-7.66421663	-7.67944871	
0.1645091	-7.65658333	-7.67944871	
0.1743227	-7.64871306	-7.67072206	
0.1877631	-7.63629493	-7.66199542	
0.1945248	-7.62986808	-7.65326877	
0.2047144	-7.61920388	-7.64454212	
0.21486	-7.60776023	-7.64454212	
0.2282794	-7.59101196	-7.62708883	
0.2350721	-7.58235465	-7.61836218	
0.2453607	-7.5682313	-7.60963554	
0.2554233	-7.55362425	-7.59218225	
0.2692037	-7.53188702	-7.57472895	
0.2760314	-7.52093546	-7.55727566	
0.286263	-7.50356613	-7.53982237	
0.2963055	-7.48569917	-7.52236908	
0.308739	-7.46222319	-7.50491578	
0.3166307	-7.44698043	-7.48746249	
0.3267763	-7.42645446	-7.4700092	
0.3369198	-7.40510481	-7.44382926	
0.3492703	-7.37779568	-7.41764932	
0.357225	-7.35984044	-7.40019603	
0.3673955	-7.3359574	-7.36528944	
0.3775311	-7.31134354	-7.34783615	
0.3900436	-7.27955559	-7.31292957	
0.3978643	-7.25938058	-7.28674963	
0.4079898	-7.23232447	-7.26056969	
0.4181314	-7.2044024	-7.2256631	
0.4305839	-7.16873421	-7.19075652	
0.4384906	-7.14576436	-7.16457658	
0.4485911	-7.11548976	-7.12966999	
0.4587577	-7.08418132	-7.09476341	
0.4711162	-7.04480339	-7.05113018	
0.4790359	-7.01921229	-7.03367689	
0.4892034	-6.98541331	-6.9987703	
0.499333	-6.95095563	-6.96386372	
0.5117365	-6.90737974	-6.92895713	
0.5276068	-6.84943473	-6.87659725	
0.5320256	-6.83334096	-6.86787061	
0.5425232	-6.7939631	-6.83296402	
0.5545727	-6.747528	-6.79805744	
0.5625173	-6.71656226	-6.7718775	
0.5728119	-6.67544663	-6.73697091	
0.5827755	-6.63491235	-6.70206433	
0.595136	-6.58326485	-6.64970445	
0.6032206	-6.54908322	-6.61479787	
0.6135762	-6.50435127	-6.57116463	
0.6233418	-6.46146273	-6.5275314	
0.6357073	-6.40561314	-6.47517152	
0.6436669	-6.36957984	-6.44026494	
0.6538315	-6.32241102	-6.38790506	
0.6640111	-6.27434746	-6.33554518	
0.6762866	-6.21509507	-6.27445866	
0.6842262	-6.17639327	-6.23082543	
0.6947678	-6.12400612	-6.17846555	
0.7044874	-6.07724732	-6.12610567	
0.7169528	-6.01854355	-6.0562925	
0.7248895	-5.98155387	-6.00393263	
0.7349291	-5.93561315	-5.95157275	
0.7451017	-5.88984503	-5.89921287	
0.7578171	-5.83401455	-5.8293997	
0.7655108	-5.80056864	-5.77703982	
0.7756184	-5.75747174	-5.72467995	
0.8021553	-5.65141485	-5.58505361	
0.808871	-5.62443969	-5.55887367	
0.8168006	-5.59306216	-5.51524044	
0.8269422	-5.55383522	-5.48033385	
0.8370698	-5.51543077	-5.42797397	
0.8494873	-5.46961177	-5.38434074	
0.8573919	-5.44081414	-5.34943416	
0.8675295	-5.40473562	-5.31452757	
0.8777341	-5.3691839	-5.27962099	
0.8900576	-5.32756358	-5.2447144	
0.8980092	-5.30102719	-5.21853446	
0.9163445	-5.24312083	-5.16617459	
0.9208263	-5.22892116	-5.15744794	
0.9331777	-5.19121462	-5.131268	
0.9411524	-5.16720873	-5.11381471	
