18.19532	-7.71288635	-7.71435529	
18.20123	-7.71194549	-7.71435529	
18.21135	-7.70934316	-7.71435529	
18.22479	-7.70426209	-7.70562865	
18.23164	-7.70147754	-7.696902	
18.2419	-7.6963235	-7.696902	
18.25195	-7.6904833	-7.68817536	
18.26546	-7.68097257	-7.67944871	
18.27227	-7.67598984	-7.67072206	
18.28236	-7.66767509	-7.66199542	
18.29253	-7.65844194	-7.65326877	
18.30602	-7.64458655	-7.64454212	
18.31286	-7.63735608	-7.63581548	
18.32298	-7.62571463	-7.62708883	
18.33312	-7.61322934	-7.60963554	
18.34549	-7.59666671	-7.59218225	
18.35343	-7.5856574	-7.59218225	
18.36374	-7.57042213	-7.57472895	
18.3737	-7.55494869	-7.55727566	
18.38609	-7.53431706	-7.53982237	
18.39399	-7.5208304	-7.53109572	
18.4041	-7.50263578	-7.51364243	
18.41429	-7.48346078	-7.50491578	
18.4266	-7.45900404	-7.47873584	
18.43455	-7.44282691	-7.4700092	
18.44475	-7.42115517	-7.44382926	
18.45511	-7.39826889	-7.42637597	
18.46752	-7.36952104	-7.40019603	
18.47512	-7.35163736	-7.38274274	
18.48524	-7.3268586	-7.36528944	
18.49542	-7.30108007	-7.3391095	
18.50777	-7.26852112	-7.31292957	
18.51566	-7.24736557	-7.28674963	
18.52585	-7.21909875	-7.26056969	
18.53605	-7.18995625	-7.2256631	
18.56501	-7.09836831	-7.13839664	
18.56951	-7.08444332	-7.12094335	
18.57963	-7.05201802	-7.08603676	
18.58998	-7.01800615	-7.05113018	
18.60223	-6.9764239	-7.00749695	
18.61829	-6.91962391	-6.94641042	
18.62306	-6.90278097	-6.92895713	
18.63328	-6.86568836	-6.89405055	
18.64565	-6.81940198	-6.85041731	
18.65361	-6.78927197	-6.81551073	
18.66374	-6.75000869	-6.78060414	
18.67401	-6.70932477	-6.73697091	
18.68629	-6.65939774	-6.68461104	
18.6942	-6.62674367	-6.64970445	
18.70438	-6.58412337	-6.61479787	
18.72239	-6.50528771	-6.53625805	
18.72909	-6.47592312	-6.51007811	
18.73701	-6.44064113	-6.47517152	
18.74717	-6.39446107	-6.42281165	
18.75736	-6.34735027	-6.38790506	
18.76973	-6.28881513	-6.31809189	
18.77767	-6.2508505	-6.28318531	
18.78781	-6.20148448	-6.23082543	
18.79796	-6.15126056	-6.17846555	
18.81039	-6.09199987	-6.12610567	
18.81837	-6.05432641	-6.0737458	
18.82848	-6.00742145	-6.03011257	
18.83864	-5.96105582	-5.96902604	
18.85105	-5.9057402	-5.90793952	
18.85891	-5.87104793	-5.86430629	
18.86907	-5.82706263	-5.81194641	
18.87921	-5.78394487	-5.75958653	
18.89158	-5.73259696	-5.69850001	
18.89952	-5.70003601	-5.65486678	
18.90963	-5.6593947	-5.61123355	
18.91978	-5.61936686	-5.55887367	
18.93324	-5.56778481	-5.49778714	
18.94006	-5.54188542	-5.46288056	
18.9502	-5.50420889	-5.41924733	
18.96038	-5.46717603	-5.38434074	
18.97381	-5.41987427	-5.32325422	
18.98062	-5.39605405	-5.30580093	
18.99083	-5.36123161	-5.27089434	
19.00276	-5.32173123	-5.23598776	
19.01463	-5.28351935	-5.19235452	
19.02115	-5.26271919	-5.16617459	
19.03134	-5.23108551	-5.13999465	
19.04145	-5.20047494	-5.11381471	
19.05495	-5.16113898	-5.07890812	
19.06175	-5.14150813	-5.06145483	
19.0719	-5.11309698	-5.03527489	
19.08202	-5.08551001	-5.00909495	
19.09557	-5.05012922	-4.97418837	
19.10232	-5.0326684	-4.96546172	
19.11247	-5.00731509	-4.93928178	
19.12259	-4.98279479	-4.92182849	
19.13608	-4.95158615	-4.9043752	
19.1429	-4.93600678	-4.88692191	
19.15306	-4.91366528	-4.86946861	
19.16344	-4.8916257	-4.86074197	
19.17667	-4.86497271	-4.83456203	
19.1835	-4.8513815	-4.83456203	
19.19366	-4.83203242	-4.81710874	
19.20379	-4.81350481	-4.80838209	
19.2172	-4.79043678	-4.79965544	
19.22403	-4.77884643	-4.7909288	
19.23425	-4.76238228	-4.78220215	
19.24426	-4.74696605	-4.76474886	
19.2567	-4.72902817	-4.75602221	
19.26458	-4.71798091	-4.74729557	
19.27618	-4.70279707	-4.73856892	
19.28487	-4.69186078	-4.72984227	
19.29845	-4.67630379	-4.71238898	
19.30517	-4.66873822	-4.71238898	
19.31529	-4.6581861	-4.70366233	
19.32543	-4.64830162	-4.69493569	
19.33886	-4.63657875	-4.6774824	
19.34572	-4.63073422	-4.6774824	
19.35594	-4.62284781	-4.6600291	
19.36603	-4.61570333	-4.6600291	
19.37948	-4.60747433	-4.64257581	
19.38633	-4.60342374	-4.64257581	
19.39669	-4.59806397	-4.63384916	
19.4068	-4.59342398	-4.62512252	
19.42008	-4.58846379	-4.62512252	
19.42683	-4.58605514	-4.62512252	
19.43707	-4.58304141	-4.61639587	
19.44713	-4.58057271	-4.61639587	
19.45942	-4.57830837	-4.60766923	
19.47555	-4.57276264	-4.60766923	
19.48002	-4.57276264	-4.60766923	
19.49023	-4.57276264	-4.60766923	
19.5026	-4.57276264	-4.60766923	
19.51085	-4.57276264	-4.60766923	
19.52075	-4.57276264	-4.60766923	
19.53086	-4.57276264	-4.60766923	
19.54324	-4.57276264	-4.60766923	
19.55315	-4.57276264	-4.60766923	
19.56129	-4.57276264	-4.60766923	
19.57142	-4.57276264	-4.60766923	
